dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	234952	id_326283	3899	id_5800
0.885	41692	id_59534	32299	id_46016
1.0	105565	id_147485	105541	id_147461
0.985	204245	id_283575	50243	id_71646
1.0	213016	id_296053	212949	id_295985
0.965	159271	id_221989	159267	id_221985
1.0	61311	id_87313	4823	id_7239
1.0	46416	id_66456	27321	id_38688
1.0	166990	id_232776	59538	id_84708
1.0	165231	id_230200	165062	id_230031
0.94	77789	id_110585	3863	id_5764
0.935	75594	id_107503	47907	id_68388
1.0	116506	id_162657	110234	id_153903
1.0	124772	id_174109	66557	id_94181
1.0	257509	id_357252	7279	id_10842
1.0	77791	id_110597	644	id_828
1.0	211012	id_293157	183179	id_254734
0.925	220876	id_306962	80136	id_113894
1.0	85359	id_120720	85322	id_120675
0.905	211785	id_294297	211740	id_294250
1.0	87089	id_123073	86615	id_122293
1.0	160445	id_223659	160444	id_223656
1.0	160445	id_223659	160443	id_223654
1.0	64108	id_90854	64022	id_90767
1.0	151938	id_211816	151927	id_211804
1.0	244243	id_339005	3923	id_5825
1.0	245547	id_341042	163906	id_228478
1.0	139275	id_194157	116395	id_162395
1.0	257509	id_357252	7262	id_10793
0.885	139562	id_194567	139552	id_194557
1.0	148074	id_206304	134096	id_187135
1.0	161407	id_224998	107294	id_149937
0.99	255601	id_354424	161057	id_224620
1.0	202452	id_281184	191662	id_266535
1.0	117861	id_164331	75243	id_107133
1.0	186560	id_259280	95123	id_132845
1.0	193268	id_268768	168529	id_234931
1.0	125734	id_175361	125719	id_175346
1.0	76756	id_108921	76597	id_108758
1.0	234958	id_326290	91910	id_129018
1.0	66624	id_94265	16397	id_23645
0.945	62289	id_88522	6976	id_10368
1.0	241347	id_335153	176613	id_245831
1.0	236293	id_328295	236292	id_328294
1.0	200168	id_278257	172574	id_240438
1.0	249955	id_347122	7315	id_10955
1.0	235430	id_326905	235379	id_326828
1.0	250219	id_347444	198833	id_276345
1.0	161381	id_224972	140887	id_196597
1.0	255595	id_354418	7115	id_10604
1.0	142704	id_198909	142437	id_198633
1.0	29971	id_42691	29966	id_42686
1.0	109119	id_152344	47993	id_68507
1.0	199021	id_276558	22031	id_31621
1.0	138359	id_192771	138357	id_192768
1.0	21959	id_31502	21783	id_31314
1.0	163983	id_228555	92726	id_129873
0.97	130796	id_182617	13312	id_19184
1.0	21959	id_31502	21781	id_31312
0.92	57877	id_82313	57725	id_82159
1.0	168881	id_235321	168879	id_235319
1.0	239924	id_332919	166033	id_231322
1.0	173803	id_242312	45558	id_65042
0.905	186618	id_259338	26669	id_37843
1.0	248974	id_345762	245540	id_341035
0.955	82585	id_117111	82556	id_117082
1.0	155118	id_216311	117625	id_164030
1.0	247968	id_344245	247955	id_344232
1.0	66048	id_93467	66009	id_93421
1.0	239101	id_331768	239093	id_331760
1.0	184614	id_256834	14972	id_21618
1.0	233458	id_323484	155709	id_217234
1.0	159092	id_221793	136174	id_189977
1.0	200167	id_278253	18443	id_26802
1.0	74187	id_105505	7329	id_11024
1.0	231550	id_320902	231481	id_320831
1.0	118990	id_166128	118904	id_166036
1.0	161407	id_224998	22031	id_31621
1.0	88560	id_124892	88549	id_124874
1.0	133913	id_186879	133851	id_186814
1.0	32631	id_46362	32605	id_46335
1.0	254700	id_353355	55397	id_78883
1.0	88560	id_124892	88541	id_124864
0.91	83307	id_118020	83238	id_117951
1.0	74668	id_106282	74645	id_106254
1.0	195873	id_272258	195855	id_272240
1.0	204711	id_284265	204696	id_284250
1.0	122982	id_171747	119263	id_166417
1.0	172569	id_240378	105757	id_147762
1.0	151501	id_211184	151488	id_211171
1.0	184676	id_256932	15583	id_22558
0.975	139303	id_194229	7753	id_11583
1.0	234952	id_326283	216950	id_301748
1.0	192428	id_267574	192423	id_267569
1.0	237969	id_330280	87253	id_123237
1.0	243896	id_338616	211275	id_293479
1.0	163624	id_228167	147259	id_205211
1.0	184616	id_256839	123015	id_171803
1.0	118362	id_165055	33384	id_47326
1.0	3751	id_5625	3727	id_5601
1.0	90680	id_127370	90667	id_127356
1.0	145926	id_203471	145919	id_203457
0.965	100407	id_140408	100394	id_140388
1.0	98536	id_137723	98535	id_137722
0.91	217411	id_302219	80007	id_113764
1.0	95414	id_133219	17093	id_24732
0.94	195873	id_272258	195838	id_272214
0.96	137711	id_192037	131836	id_184013
0.935	193391	id_268933	147667	id_205693
0.95	255716	id_354573	39486	id_56321
1.0	187857	id_260942	187855	id_260940
1.0	241617	id_335583	184020	id_256053
1.0	90680	id_127370	90653	id_127342
1.0	64145	id_90891	64029	id_90774
0.91	64145	id_90891	64027	id_90772
0.97	178791	id_248512	156517	id_218373
1.0	145724	id_203090	40436	id_57658
1.0	232873	id_322829	232869	id_322825
1.0	62231	id_88460	62163	id_88392
1.0	247859	id_344008	238775	id_331324
1.0	235754	id_327568	230231	id_318769
1.0	147982	id_206154	137071	id_191212
1.0	222049	id_308350	221419	id_307541
1.0	255729	id_354587	255728	id_354586
1.0	64145	id_90891	64009	id_90754
1.0	118376	id_165069	118357	id_165050
1.0	131126	id_183054	131095	id_183011
1.0	204591	id_284111	163245	id_227644
1.0	203247	id_282206	203227	id_282183
1.0	107288	id_149923	74899	id_106564
1.0	156545	id_218485	3373	id_5038
1.0	198359	id_275701	139267	id_194106
1.0	74143	id_105407	74091	id_105345
0.985	50243	id_71646	3293	id_4878
1.0	107317	id_150004	24501	id_34916
1.0	208824	id_289956	167071	id_232857
1.0	12423	id_17962	12415	id_17952
1.0	3513	id_5241	3463	id_5180
1.0	140887	id_196597	114001	id_159250
1.0	230655	id_319339	127095	id_177375
1.0	222365	id_308759	166957	id_232743
1.0	38869	id_55585	12844	id_18528
1.0	48761	id_69607	48724	id_69570
1.0	178972	id_248789	178966	id_248783
1.0	174250	id_242858	174241	id_242849
1.0	161091	id_224657	3614	id_5403
1.0	178972	id_248789	178961	id_248778
0.97	178791	id_248512	156546	id_218491
1.0	186450	id_259138	89944	id_126575
0.91	245013	id_340251	59444	id_84583
1.0	180938	id_251415	77781	id_110504
1.0	178972	id_248789	178955	id_248772
1.0	209021	id_290252	180935	id_251409
1.0	211720	id_294201	211674	id_294144
1.0	84956	id_120257	84930	id_120231
1.0	178933	id_248691	165439	id_230552
1.0	219917	id_305718	219855	id_305643
1.0	145466	id_202704	145454	id_202692
1.0	132985	id_185480	132788	id_185271
1.0	234939	id_326266	193501	id_269044
1.0	230282	id_318825	230250	id_318788
1.0	151384	id_211067	141758	id_197845
1.0	74660	id_106273	74659	id_106272
1.0	149444	id_208372	149443	id_208371
1.0	132985	id_185480	132795	id_185279
1.0	149939	id_208998	2436	id_3471
1.0	62052	id_88281	62031	id_88258
1.0	96455	id_134562	47849	id_68282
0.905	176543	id_245761	176276	id_245490
0.89	214369	id_298169	92268	id_129415
1.0	77751	id_110386	32127	id_45753
1.0	251402	id_348956	251319	id_348872
1.0	211007	id_293152	183173	id_254728
1.0	68599	id_96822	68532	id_96751
1.0	115618	id_161245	115586	id_161213
1.0	165438	id_230551	18443	id_26802
1.0	25192	id_35871	4351	id_6607
1.0	257498	id_357211	99270	id_138789
1.0	181221	id_251738	161531	id_225131
1.0	204987	id_284566	50411	id_71821
1.0	254772	id_353447	163624	id_228167
0.925	194631	id_270527	30819	id_43961
0.945	112834	id_157503	25475	id_36345
1.0	227226	id_314875	226948	id_314578
1.0	257525	id_357296	17255	id_24942
1.0	216123	id_300577	216095	id_300548
0.895	192154	id_267226	93624	id_130972
1.0	257949	id_357921	190243	id_264311
1.0	106934	id_149396	106866	id_149327
0.9	214219	id_297856	15748	id_22755
1.0	193804	id_269422	169475	id_236297
1.0	190200	id_264167	46038	id_65722
1.0	180949	id_251432	77781	id_110504
1.0	207457	id_288035	207296	id_287859
1.0	255602	id_354425	7100	id_10589
1.0	248469	id_344968	96442	id_134549
0.915	191591	id_266464	48674	id_69519
1.0	234670	id_325758	234592	id_325680
1.0	222079	id_308380	106992	id_149454
1.0	117861	id_164331	46054	id_65762
0.98	113483	id_158387	113482	id_158386
1.0	175220	id_244071	155118	id_216311
1.0	171458	id_238919	54415	id_77350
1.0	11243	id_16162	11179	id_16093
0.965	109769	id_153131	33020	id_46829
0.945	216117	id_300570	195654	id_271922
0.93	127946	id_178598	56778	id_80998
1.0	239311	id_332062	239307	id_332057
1.0	213591	id_296830	213590	id_296828
1.0	69864	id_98533	21033	id_30278
1.0	161051	id_224613	55406	id_78904
1.0	175718	id_244759	175674	id_244715
1.0	39272	id_56095	39265	id_56088
1.0	257498	id_357211	233457	id_323483
1.0	213591	id_296830	213589	id_296827
1.0	213591	id_296830	213588	id_296826
1.0	255589	id_354412	255380	id_354194
0.885	258324	id_358451	258291	id_358417
1.0	127989	id_178664	61915	id_88123
0.935	250880	id_348333	250879	id_348332
1.0	27639	id_39312	1897	id_2776
1.0	119469	id_166632	54418	id_77361
1.0	216219	id_300744	7289	id_10882
0.97	159000	id_221701	107131	id_149605
0.965	98965	id_138330	89546	id_126078
1.0	227226	id_314875	226976	id_314609
0.9	9635	id_14098	4354	id_6610
1.0	215800	id_300196	213680	id_296969
1.0	128264	id_179014	50610	id_72028
1.0	158342	id_220923	158338	id_220919
0.955	211203	id_293393	203164	id_282104
1.0	255589	id_354412	255368	id_354182
1.0	216219	id_300744	7258	id_10784
1.0	197191	id_274073	197159	id_274032
1.0	108618	id_151766	108530	id_151678
1.0	231828	id_321388	162383	id_226516
1.0	13198	id_19040	13106	id_18948
1.0	104677	id_146373	7378	id_11114
1.0	75816	id_107782	75765	id_107731
1.0	190715	id_265085	190658	id_265024
1.0	35408	id_50623	28460	id_40410
1.0	142905	id_199132	142896	id_199123
1.0	197841	id_275072	197821	id_275051
1.0	209500	id_290907	209467	id_290859
1.0	131237	id_183175	36524	id_52461
1.0	146747	id_204555	146738	id_204546
1.0	196294	id_272937	196284	id_272927
1.0	94186	id_131697	7314	id_10952
1.0	222011	id_308267	110384	id_154167
1.0	228068	id_315913	91041	id_127805
1.0	120462	id_168065	18447	id_26809
1.0	4003	id_5928	3999	id_5924
0.885	198273	id_275611	75494	id_107403
1.0	206386	id_286437	206371	id_286417
1.0	233626	id_323774	47498	id_67911
1.0	209603	id_291044	21072	id_30344
0.925	150950	id_210507	150933	id_210490
1.0	216219	id_300744	7249	id_10767
1.0	107061	id_149525	106942	id_149404
0.985	109737	id_153099	7746	id_11576
0.975	235168	id_326501	82914	id_117499
1.0	81504	id_115668	81401	id_115554
1.0	97186	id_135735	23822	id_34041
1.0	260312	id_361441	27311	id_38648
1.0	248710	id_345289	128015	id_178691
1.0	83955	id_118843	83954	id_118842
1.0	83955	id_118843	83951	id_118839
1.0	174631	id_243367	28460	id_40410
1.0	83955	id_118843	83950	id_118838
1.0	236531	id_328551	236524	id_328544
1.0	83955	id_118843	83949	id_118837
1.0	226162	id_313510	225735	id_313074
1.0	131187	id_183117	36561	id_52498
0.935	163320	id_227731	74889	id_106532
1.0	102440	id_143169	102424	id_143153
1.0	77900	id_110789	30651	id_43691
0.965	251309	id_348862	121097	id_168922
1.0	59699	id_84987	12254	id_17765
1.0	32006	id_45629	11164	id_16078
1.0	204991	id_284570	21033	id_30278
1.0	173084	id_241077	173047	id_241035
0.905	161184	id_224762	86607	id_122235
1.0	212768	id_295683	212735	id_295650
1.0	193679	id_269229	180847	id_251264
1.0	41161	id_58620	41131	id_58590
0.955	212741	id_295656	136258	id_190079
0.895	147131	id_205075	75807	id_107773
1.0	135580	id_189074	135506	id_188986
1.0	222207	id_308557	73928	id_105116
1.0	115360	id_160955	30635	id_43654
0.955	227998	id_315777	114373	id_159653
1.0	110099	id_153759	110095	id_153755
1.0	91379	id_128369	91358	id_128347
1.0	226351	id_313738	226348	id_313723
1.0	255350	id_354164	161522	id_225121
1.0	184482	id_256698	184447	id_256662
1.0	115360	id_160955	30642	id_43669
0.935	87621	id_123764	87564	id_123707
0.94	198282	id_275620	8271	id_12239
1.0	62330	id_88586	62198	id_88427
1.0	108921	id_152107	108902	id_152086
0.96	74927	id_106645	65271	id_92478
0.975	122963	id_171723	50353	id_71763
1.0	24479	id_34836	24463	id_34816
0.905	136326	id_190185	84142	id_119037
1.0	198234	id_275572	198232	id_275570
1.0	59486	id_84630	59363	id_84493
0.96	74927	id_106645	65275	id_92483
1.0	155114	id_216250	7248	id_10765
0.935	110206	id_153872	110189	id_153855
1.0	108921	id_152107	108911	id_152097
1.0	215205	id_299353	215119	id_299266
1.0	226895	id_314520	226879	id_314500
1.0	69230	id_97581	22562	id_32460
0.95	220730	id_306790	163821	id_228369
1.0	158120	id_220641	158118	id_220639
1.0	123015	id_171803	50498	id_71909
1.0	158120	id_220641	158117	id_220638
0.89	110206	id_153872	110178	id_153844
1.0	49857	id_71126	49856	id_71125
0.97	106848	id_149309	18585	id_26976
1.0	178851	id_248576	178825	id_248546
1.0	178926	id_248661	123473	id_172304
1.0	246831	id_342590	33334	id_47256
1.0	210790	id_292798	162344	id_226444
0.96	74927	id_106645	65255	id_92457
0.995	100772	id_140881	4028	id_6012
1.0	70939	id_100206	51620	id_73310
1.0	175150	id_243989	175148	id_243987
1.0	246788	id_342543	159896	id_222960
1.0	227516	id_315217	227470	id_315167
0.98	144266	id_201168	44152	id_62950
0.93	227180	id_314822	226836	id_314456
1.0	257513	id_357260	248950	id_345657
1.0	212768	id_295683	212755	id_295670
1.0	98671	id_137937	98669	id_137928
1.0	74719	id_106337	74685	id_106302
1.0	174580	id_243316	174544	id_243280
1.0	92314	id_129461	74898	id_106560
0.965	215606	id_299901	192161	id_267233
1.0	27311	id_38648	17104	id_24749
1.0	117625	id_164030	18438	id_26788
1.0	257223	id_356668	105473	id_147362
1.0	247796	id_343915	247746	id_343858
1.0	88574	id_124913	88560	id_124892
1.0	239078	id_331743	239077	id_331741
1.0	139651	id_194701	139649	id_194699
1.0	97068	id_135590	97059	id_135581
1.0	121997	id_170200	121964	id_170162
1.0	136235	id_190053	15545	id_22480
0.925	82762	id_117329	82514	id_117038
1.0	147259	id_205211	116422	id_162539
1.0	50603	id_72020	50331	id_71741
1.0	161352	id_224943	120462	id_168065
1.0	233626	id_323774	7315	id_10955
1.0	103755	id_145111	103628	id_144976
1.0	165821	id_231030	165716	id_230920
0.93	202490	id_281222	191650	id_266523
1.0	162684	id_226898	162677	id_226891
1.0	162684	id_226898	162676	id_226890
1.0	132930	id_185422	132837	id_185322
1.0	102045	id_142644	5219	id_7743
1.0	18782	id_27218	18780	id_27216
1.0	161270	id_224861	72110	id_102453
1.0	114285	id_159548	113953	id_159202
1.0	241344	id_335150	135958	id_189575
1.0	195827	id_272154	195820	id_272147
1.0	84080	id_118970	83957	id_118845
1.0	143367	id_199999	143331	id_199954
1.0	204295	id_283697	50503	id_71914
1.0	84080	id_118970	83959	id_118847
1.0	84080	id_118970	83958	id_118846
1.0	84080	id_118970	83955	id_118843
1.0	84080	id_118970	83954	id_118842
1.0	84080	id_118970	83951	id_118839
1.0	84080	id_118970	83950	id_118838
1.0	90740	id_127431	90723	id_127414
1.0	116410	id_162488	77441	id_109850
1.0	139274	id_194149	139269	id_194111
0.93	64090	id_90836	7238	id_10739
1.0	84080	id_118970	83949	id_118837
1.0	45256	id_64567	45216	id_64527
0.925	152268	id_212288	73171	id_104219
1.0	139274	id_194149	139271	id_194125
0.88	254247	id_352692	254235	id_352680
0.96	180942	id_251422	3617	id_5409
0.93	64090	id_90836	7243	id_10749
1.0	123286	id_172112	123285	id_172111
1.0	21167	id_30464	21165	id_30462
1.0	161381	id_224972	14003	id_20177
1.0	86616	id_122297	66623	id_94263
1.0	21167	id_30464	21164	id_30461
1.0	154397	id_215111	87042	id_122928
1.0	21167	id_30464	21166	id_30463
1.0	21167	id_30464	21163	id_30460
1.0	159489	id_222261	46035	id_65710
1.0	143472	id_200118	81883	id_116322
1.0	211271	id_293473	33834	id_48075
1.0	222326	id_308704	222324	id_308700
1.0	88574	id_124913	88541	id_124864
1.0	111650	id_155864	111633	id_155847
1.0	229353	id_317574	229345	id_317566
1.0	256635	id_355821	256621	id_355807
1.0	88574	id_124913	88549	id_124874
1.0	133965	id_186935	133939	id_186909
1.0	72664	id_103215	59620	id_84871
1.0	112637	id_157094	46425	id_66507
1.0	148080	id_206310	134100	id_187139
1.0	84080	id_118970	83998	id_118887
0.995	246787	id_342542	159914	id_222978
1.0	84080	id_118970	83992	id_118881
1.0	71215	id_100576	71144	id_100497
1.0	220960	id_307051	167052	id_232838
1.0	84080	id_118970	83990	id_118879
1.0	158886	id_221569	158883	id_221566
1.0	255586	id_354405	3297	id_4883
0.95	168071	id_234169	168040	id_234136
1.0	18220	id_26510	18212	id_26502
1.0	134402	id_187510	68978	id_97316
0.88	232260	id_322078	43699	id_62272
1.0	260222	id_361351	257517	id_357271
1.0	253730	id_352015	73928	id_105116
1.0	239891	id_332849	181274	id_251814
1.0	228658	id_316613	56058	id_79940
1.0	254772	id_353447	163703	id_228246
1.0	136024	id_189657	136019	id_189652
1.0	163624	id_228167	14003	id_20177
1.0	132418	id_184746	119797	id_167078
1.0	84080	id_118970	83975	id_118864
1.0	179095	id_248915	178976	id_248793
1.0	241729	id_335750	123338	id_172169
1.0	243911	id_338637	211291	id_293504
0.93	243911	id_338637	211290	id_293503
1.0	97440	id_136139	97430	id_136129
1.0	219802	id_305551	219763	id_305512
1.0	118508	id_165403	35583	id_51097
0.925	50487	id_71898	9651	id_14114
1.0	84080	id_118970	83963	id_118851
0.935	204830	id_284392	142260	id_198456
1.0	84080	id_118970	83962	id_118850
1.0	84080	id_118970	83961	id_118849
1.0	240773	id_334218	240768	id_334213
1.0	192182	id_267281	69867	id_98538
1.0	84043	id_118933	83951	id_118839
1.0	84043	id_118933	83950	id_118838
0.92	215774	id_300163	44339	id_63411
1.0	120468	id_168116	9524	id_13979
0.925	100873	id_141007	100872	id_141006
1.0	84043	id_118933	83955	id_118843
1.0	84043	id_118933	83954	id_118842
1.0	84043	id_118933	83959	id_118847
1.0	84043	id_118933	83958	id_118846
1.0	84043	id_118933	83957	id_118845
1.0	209621	id_291062	34386	id_49428
1.0	209604	id_291045	35408	id_50623
1.0	120214	id_167673	120192	id_167651
0.955	161392	id_224983	30808	id_43927
1.0	226634	id_314141	180159	id_250295
0.925	235726	id_327540	80213	id_113971
1.0	251308	id_348861	121116	id_168941
1.0	84043	id_118933	83949	id_118837
0.91	217300	id_302108	144998	id_202072
1.0	106911	id_149373	106863	id_149324
1.0	171854	id_239518	141664	id_197751
1.0	162378	id_226497	63907	id_90629
1.0	205695	id_285559	205656	id_285520
1.0	77771	id_110460	40432	id_57620
1.0	84043	id_118933	83975	id_118864
1.0	251402	id_348956	251236	id_348787
0.95	217471	id_302282	217077	id_301884
1.0	84043	id_118933	83963	id_118851
1.0	32141	id_45767	9586	id_14044
1.0	84043	id_118933	83962	id_118850
1.0	84043	id_118933	83961	id_118849
0.965	192753	id_268056	167659	id_233626
1.0	177178	id_246598	177173	id_246593
1.0	112689	id_157233	50486	id_71897
1.0	135406	id_188810	135385	id_188788
1.0	243904	id_338628	203124	id_282050
1.0	220697	id_306705	171985	id_239654
1.0	158896	id_221594	112670	id_157185
1.0	118046	id_164672	118028	id_164653
1.0	248966	id_345698	40434	id_57646
0.94	222875	id_309392	222857	id_309374
0.92	214555	id_298431	214548	id_298423
1.0	57658	id_82068	46035	id_65710
1.0	236014	id_327887	93999	id_131490
1.0	216228	id_300763	2999	id_4488
1.0	161521	id_225120	92584	id_129731
1.0	209023	id_290255	140493	id_196119
1.0	108157	id_151207	22027	id_31611
1.0	41315	id_58776	41267	id_58727
1.0	165064	id_230033	165061	id_230030
1.0	229320	id_317541	138738	id_193233
1.0	253782	id_352101	252311	id_350161
1.0	171450	id_238905	163203	id_227602
1.0	149798	id_208812	22236	id_31995
1.0	248706	id_345285	128011	id_178687
1.0	155190	id_216465	155171	id_216419
0.94	147276	id_205228	8148	id_12083
1.0	194050	id_269744	178054	id_247570
1.0	249709	id_346786	249701	id_346776
0.955	152267	id_212287	80369	id_114238
1.0	56351	id_80432	7285	id_10863
1.0	102915	id_143829	102778	id_143617
1.0	233452	id_323474	34019	id_48352
0.95	113387	id_158289	91845	id_128953
1.0	211864	id_294392	172571	id_240398
1.0	116422	id_162539	41016	id_58434
0.955	241120	id_334846	77392	id_109790
1.0	143314	id_199936	62332	id_88601
1.0	188804	id_262278	188773	id_262245
1.0	96151	id_134224	96148	id_134221
1.0	96151	id_134224	96147	id_134220
1.0	49751	id_70983	49749	id_70980
1.0	193641	id_269190	113716	id_158726
0.94	220010	id_305811	219990	id_305791
1.0	166028	id_231279	161513	id_225110
1.0	96151	id_134224	96142	id_134215
1.0	96151	id_134224	96141	id_134214
1.0	249556	id_346505	249554	id_346502
1.0	96151	id_134224	96145	id_134218
1.0	96151	id_134224	96144	id_134217
1.0	127962	id_178614	127870	id_178503
0.96	92202	id_129349	40885	id_58270
1.0	217367	id_302175	161407	id_224998
1.0	80499	id_114370	80478	id_114349
1.0	210978	id_293123	183102	id_254657
1.0	84103	id_118996	83975	id_118864
1.0	29490	id_41838	29485	id_41833
1.0	96151	id_134224	96150	id_134223
1.0	110875	id_154860	110843	id_154828
1.0	257537	id_357332	181221	id_251738
1.0	234766	id_325854	234677	id_325765
1.0	84103	id_118996	83962	id_118850
1.0	203111	id_282035	192163	id_267235
1.0	84103	id_118996	83961	id_118849
0.955	130554	id_182209	86691	id_122421
1.0	76244	id_108362	76112	id_108230
1.0	114163	id_159418	113961	id_159210
1.0	233935	id_324348	56980	id_81251
1.0	84103	id_118996	83963	id_118851
1.0	243055	id_337534	243016	id_337495
1.0	84103	id_118996	83959	id_118847
1.0	226126	id_313470	226015	id_313357
1.0	84103	id_118996	83958	id_118846
1.0	84103	id_118996	83957	id_118845
1.0	114163	id_159418	113996	id_159245
1.0	75890	id_107882	75889	id_107881
1.0	84103	id_118996	83951	id_118839
1.0	84103	id_118996	83950	id_118838
1.0	84103	id_118996	83955	id_118843
1.0	84103	id_118996	83954	id_118842
1.0	181221	id_251738	112635	id_157091
1.0	83992	id_118881	83990	id_118879
1.0	29404	id_41751	28460	id_40410
1.0	60962	id_86801	46863	id_67058
1.0	59151	id_84253	59148	id_84250
1.0	255328	id_354142	3297	id_4883
1.0	84103	id_118996	83949	id_118837
1.0	227304	id_314964	226901	id_314526
1.0	192181	id_267280	21979	id_31523
0.9	142110	id_198306	75924	id_107998
1.0	84043	id_118933	83992	id_118881
1.0	225681	id_313019	116638	id_162797
1.0	84043	id_118933	83990	id_118879
1.0	170056	id_237050	127265	id_177604
1.0	255480	id_354294	7106	id_10595
1.0	178903	id_248634	178877	id_248608
1.0	114625	id_160026	114612	id_160001
1.0	192547	id_267774	154168	id_214781
1.0	87563	id_123705	87548	id_123688
1.0	96152	id_134225	96150	id_134223
1.0	220765	id_306830	84030	id_118920
1.0	178926	id_248661	172583	id_240499
1.0	96152	id_134225	96151	id_134224
1.0	148157	id_206443	148154	id_206440
1.0	178894	id_248625	178807	id_248528
1.0	247879	id_344051	130792	id_182613
1.0	60422	id_86003	60395	id_85976
1.0	191475	id_266327	27241	id_38555
1.0	84043	id_118933	83998	id_118887
1.0	77607	id_110084	62293	id_88526
1.0	217908	id_302999	217875	id_302946
0.995	161475	id_225071	145786	id_203167
1.0	96152	id_134225	96141	id_134214
1.0	96152	id_134225	96142	id_134215
1.0	96152	id_134225	96145	id_134218
1.0	74791	id_106415	74782	id_106406
1.0	96152	id_134225	96144	id_134217
1.0	150401	id_209554	150377	id_209530
1.0	100011	id_139785	99933	id_139696
1.0	96152	id_134225	96147	id_134220
1.0	217339	id_302147	217067	id_301874
1.0	170489	id_237592	101586	id_142057
1.0	96152	id_134225	96148	id_134221
1.0	80381	id_114250	29404	id_41751
1.0	170056	id_237050	127247	id_177584
1.0	178903	id_248634	178855	id_248581
1.0	84103	id_118996	83990	id_118879
1.0	161381	id_224972	140706	id_196407
1.0	101013	id_141322	55396	id_78882
1.0	225681	id_313019	116656	id_162815
1.0	109379	id_152611	109344	id_152576
1.0	69867	id_98538	7285	id_10863
1.0	84103	id_118996	83992	id_118881
1.0	216913	id_301709	77566	id_110010
1.0	84103	id_118996	83998	id_118887
0.98	216892	id_301682	179318	id_249187
0.98	218427	id_303627	218395	id_303595
1.0	133891	id_186856	133831	id_186793
1.0	143445	id_200091	81932	id_116372
0.99	249024	id_345890	236757	id_328781
1.0	204528	id_284041	204509	id_284021
1.0	216216	id_300737	86613	id_122271
1.0	77608	id_110087	62293	id_88526
1.0	162515	id_226689	162484	id_226658
1.0	188457	id_261760	171216	id_238629
1.0	104696	id_146392	104558	id_146253
1.0	101744	id_142293	101731	id_142280
1.0	250711	id_348055	250683	id_348027
1.0	227304	id_314964	226863	id_314484
1.0	161461	id_225053	96575	id_134726
1.0	81263	id_115324	81256	id_115317
1.0	60335	id_85907	60328	id_85891
1.0	177882	id_247350	177694	id_247150
1.0	180951	id_251437	30638	id_43664
1.0	158884	id_221567	72011	id_102301
1.0	38690	id_55314	38684	id_55308
1.0	178450	id_248171	116395	id_162395
1.0	46582	id_66767	46575	id_66760
1.0	142229	id_198425	142179	id_198375
1.0	162377	id_226494	63907	id_90629
0.985	131158	id_183086	36607	id_52544
1.0	254196	id_352641	254194	id_352639
1.0	218232	id_303380	218229	id_303377
1.0	180840	id_251257	9593	id_14051
0.975	60335	id_85907	60330	id_85895
1.0	218232	id_303380	218227	id_303371
1.0	171064	id_238357	145477	id_202715
1.0	138461	id_192888	138444	id_192869
0.905	126517	id_176346	126388	id_176199
1.0	123240	id_172039	123237	id_172036
0.95	171877	id_239541	121019	id_168832
1.0	125205	id_174666	91677	id_128693
1.0	202672	id_281470	202596	id_281386
1.0	183237	id_254837	139260	id_194071
1.0	158370	id_220956	42835	id_61180
1.0	220931	id_307022	159092	id_221793
1.0	175750	id_244791	175749	id_244790
1.0	198532	id_275953	198524	id_275945
1.0	76823	id_108997	31717	id_45271
1.0	116484	id_162635	110230	id_153899
0.92	255444	id_354258	142518	id_198716
0.88	64224	id_91021	3995	id_5901
0.965	226936	id_314565	177998	id_247475
1.0	32486	id_46208	32309	id_46026
0.97	134256	id_187346	134230	id_187320
1.0	255375	id_354189	91842	id_128950
0.88	161139	id_224708	123001	id_171778
1.0	174325	id_242963	174324	id_242962
1.0	103755	id_145111	103709	id_145059
1.0	248189	id_344518	248099	id_344428
1.0	127962	id_178614	127936	id_178588
1.0	241937	id_335958	172090	id_239770
1.0	60804	id_86618	60792	id_86606
1.0	220931	id_307022	159073	id_221774
1.0	60804	id_86618	60798	id_86612
1.0	60804	id_86618	60796	id_86610
1.0	232292	id_322110	141758	id_197845
0.955	231735	id_321178	231727	id_321169
1.0	107009	id_149472	106920	id_149382
1.0	83992	id_118881	83961	id_118849
1.0	98966	id_138331	89500	id_126029
1.0	83992	id_118881	83963	id_118851
1.0	83992	id_118881	83962	id_118850
1.0	125264	id_174753	69871	id_98544
1.0	104547	id_146242	104543	id_146238
0.91	231735	id_321178	231718	id_321159
1.0	13743	id_19831	13742	id_19830
1.0	180708	id_251013	180707	id_251012
1.0	83992	id_118881	83975	id_118864
1.0	32449	id_46166	32414	id_46131
1.0	91876	id_128984	9508	id_13961
1.0	152512	id_212609	101009	id_141316
1.0	207949	id_288711	141666	id_197753
1.0	83992	id_118881	83949	id_118837
0.89	234120	id_324766	234106	id_324750
1.0	107310	id_149990	30611	id_43596
1.0	181765	id_252487	18049	id_26282
1.0	176837	id_246134	176810	id_246104
1.0	170249	id_237271	170228	id_237249
1.0	83992	id_118881	83958	id_118846
1.0	83992	id_118881	83957	id_118845
1.0	74241	id_105559	74176	id_105494
1.0	83992	id_118881	83959	id_118847
0.94	160999	id_224560	121019	id_168832
0.975	177882	id_247350	177679	id_247135
